date,c_food_price_index,inflation_food_price_index,c_beans,c_cassava,c_groundnuts,c_livestockgoat_male,c_livestocksheep_male,c_maize,c_maize_meal,c_millet,c_oil,c_salt,c_sesame,c_sorghum,c_sugar,c_wheat_flour,exchange_rate,oil_production,conflict_events_ssd,conflict_events_sdn,conflict_deaths_ssd,conflict_deaths_sdn,year,month,national_cpi,is_lean_season,season,pipeline_flowing,y_next_month
2007-01-01,0.010499999999999999,,5.381,3.5195,4.50525,96.4875,72.64925000000001,3.141,2.50275,4.24175,2.974,2.179,5.4945,3.55075,2.7795,1.937,3.19,0.0,0.0,11.0,0.0,220.0,2007,1,5.00627361534047,0,dry,1,0.010499999999999999
2007-02-01,0.010499999999999999,,5.341749999999999,3.44225,4.4315,94.522,71.11575,3.005,2.43025,4.1395,2.857,2.11775,5.3420000000000005,3.43375,2.6985,1.8537500000000002,3.18,0.0,0.0,5.0,0.0,59.0,2007,2,5.00627361534047,0,dry,1,0.010499999999999999
2007-03-01,0.010499999999999999,,5.35375,3.47025,4.503,95.46549999999999,71.8125,2.9955000000000003,2.4515000000000002,4.156750000000001,2.88525,2.1399999999999997,5.33525,3.39925,2.725,1.87825,3.18,0.0,0.0,8.0,0.0,89.0,2007,3,5.00627361534047,0,dry,1,0.01075
2007-04-01,0.01075,,5.38075,3.54,4.637,97.77425,73.67275,3.03775,2.5,4.29925,2.945,2.1815,5.46875,3.4270000000000005,2.7755,1.9184999999999999,3.17,0.0,0.0,7.0,0.0,65.0,2007,4,5.00627361534047,0,rainy,1,0.01075
2007-05-01,0.01075,,5.415,3.6195,4.7875,99.92875000000001,75.3585,3.0665,2.55025,4.393,3.008,2.23,5.566000000000001,3.4170000000000003,2.836,1.9715,3.17,0.0,0.0,4.0,0.0,64.0,2007,5,5.00627361534047,1,rainy,1,0.01075
2007-06-01,0.01075,,5.41275,3.6365000000000003,4.81725,101.081,76.29125,3.0469999999999997,2.56175,4.4765,3.02325,2.23975,5.53525,3.3884999999999996,2.8495,1.9835,3.16,0.0,0.0,4.0,0.0,19.0,2007,6,5.00627361534047,1,rainy,1,0.01075
2007-07-01,0.01075,,5.46225,3.75575,5.1045,104.74324999999999,79.11275,3.09825,2.627,4.6594999999999995,3.102,2.30175,5.859,3.3902500000000004,2.9212499999999997,2.0482500000000003,3.15,0.0,0.0,11.0,0.0,344.0,2007,7,5.00627361534047,1,rainy,1,0.01075
2007-08-01,0.01075,,5.44125,3.7677500000000004,5.318,105.24974999999999,79.46425,3.007,2.6345,4.71675,3.11125,2.3125,5.79425,3.3845,2.93275,2.05,3.15,0.0,0.0,9.0,0.0,197.0,2007,8,5.00627361534047,0,rainy,1,0.012
2007-09-01,0.012,,5.632,4.1115,5.70325,112.91324999999999,85.57300000000001,3.3667499999999997,2.8795,4.9487499999999995,3.4557499999999997,2.5395,6.21275,3.47125,3.21575,2.31675,3.14,0.0,0.0,6.0,0.0,45.0,2007,9,5.00627361534047,0,rainy,1,0.011
2007-10-01,0.011,,5.4375,3.77825,5.31825,104.38825,78.75325000000001,3.0175,2.6375,4.6674999999999995,3.1197500000000002,2.31875,5.833,3.40525,2.9370000000000003,2.055,3.14,0.0,0.0,2.0,0.0,38.0,2007,10,5.00627361534047,0,harvest,1,0.012750000000000001
2007-11-01,0.012750000000000001,,5.74375,4.32425,5.98975,119.65675000000002,91.0865,3.56175,3.02975,5.2604999999999995,3.66325,2.682,6.503,3.4537500000000003,3.3907499999999997,2.48975,3.14,0.0,0.0,1.0,0.0,31.0,2007,11,5.00627361534047,0,harvest,1,0.013000000000000001
2007-12-01,0.013000000000000001,,5.7170000000000005,4.3385,6.1735,119.17025000000001,90.53325,3.5335,3.0255,5.26425,3.66,2.67575,6.499750000000001,3.49675,3.38525,2.4787500000000002,3.13,0.0,0.0,3.0,0.0,9.0,2007,12,5.00627361534047,0,dry,1,0.01225
2008-01-01,0.01225,20.36225,5.7025,4.277,6.00925,116.84349999999999,88.58475,3.47675,2.98175,5.19675,3.60325,2.631,6.467499999999999,3.5477499999999997,3.3335,2.4259999999999997,3.13,0.0,0.0,10.0,0.0,49.0,2008,1,5.00627361534047,0,dry,1,0.01225
2008-02-01,0.01225,23.2155,5.69225,4.26,5.935499999999999,116.4295,88.20750000000001,3.465,2.96975,5.22325,3.588,2.61625,6.48575,3.5955,3.31625,2.409,3.14,0.0,0.0,20.0,0.0,168.0,2008,2,5.00627361534047,0,dry,1,0.012750000000000001
2008-03-01,0.012750000000000001,27.639,5.811,4.4725,6.2065,120.8525,91.75575,3.6905,3.12,5.46275,3.7957500000000004,2.73825,6.75475,3.78525,3.4837499999999997,2.55825,3.14,0.0,0.0,3.0,0.0,23.0,2008,3,5.00627361534047,0,dry,1,0.013250000000000001
2008-04-01,0.013250000000000001,26.476999999999997,5.81825,4.5592500000000005,6.353,122.703,93.17675,3.7662500000000003,3.16,5.5805,3.8435,2.77225,6.89525,3.81825,3.52975,2.5927499999999997,3.15,0.0,0.0,1.0,0.0,1.0,2008,4,5.00627361534047,0,rainy,1,0.014499999999999999
2008-05-01,0.014499999999999999,32.960750000000004,5.983,4.8875,6.728999999999999,131.0115,100.06575000000001,4.13725,3.40525,5.9785,4.17425,2.971,7.256,3.8857500000000003,3.7960000000000003,2.85725,3.16,0.0,0.0,8.0,0.0,401.0,2008,5,5.00627361534047,1,rainy,1,0.014499999999999999
2008-06-01,0.014499999999999999,34.0195,6.0195,4.98625,6.898000000000001,133.63299999999998,102.1875,4.218249999999999,3.45925,6.103,4.238,3.01175,7.411,3.88525,3.8560000000000003,2.913,3.17,0.0,0.0,5.0,0.0,42.0,2008,6,5.00627361534047,1,rainy,1,0.01575
2008-07-01,0.01575,36.67425,6.13375,5.2295,7.309749999999999,140.60875000000001,107.91125,4.5295000000000005,3.6582500000000002,6.3965000000000005,4.51975,3.1855,7.76575,3.96525,4.07675,3.14725,3.19,0.0,0.0,2.0,0.0,0.0,2008,7,5.00627361534047,1,rainy,1,0.01925
2008-08-01,0.01925,44.7505,6.2675,5.49225,7.46975,150.02075,115.72025000000001,4.9355,3.886,6.84325,4.823,3.3652500000000005,8.15325,4.01975,4.32175,3.4075,3.22,0.0,0.0,7.0,0.0,128.0,2008,8,5.00627361534047,0,rainy,1,0.02
2008-09-01,0.02,40.7255,6.36875,5.741,7.833,158.15,122.40150000000001,5.27675,4.05075,7.22875,5.01925,3.504,8.29425,4.012,4.5105,3.58975,3.2400000000000007,0.0,0.0,17.0,0.0,111.0,2008,9,5.00627361534047,0,rainy,1,0.01575
2008-10-01,0.01575,36.46975,6.186249999999999,5.26525,7.6745,142.588,109.43599999999999,4.603,3.6155,6.47925,4.4072499999999994,3.1495,7.75775,3.7947499999999996,4.0409999999999995,3.1025,3.2700000000000005,0.0,0.0,5.0,0.0,86.0,2008,10,5.00627361534047,0,harvest,1,0.015
2008-11-01,0.015,15.850999999999999,6.138,5.13225,7.696250000000001,138.38975,105.96475000000001,4.516,3.5164999999999997,6.2589999999999995,4.257,3.0612500000000002,7.688750000000001,3.7515,3.93175,2.9852499999999997,3.3,0.0,0.0,6.0,0.0,20.0,2008,11,5.00627361534047,0,harvest,1,0.0175
2008-12-01,0.0175,24.105,6.28975,5.44625,7.985250000000001,148.074,113.91375000000001,4.968999999999999,3.76175,6.6135,4.58125,3.2672499999999998,8.129000000000001,3.761,4.20525,3.27475,3.3299999999999996,0.0,0.0,14.0,0.0,212.0,2008,12,5.00627361534047,0,dry,1,0.019
2009-01-01,0.019,34.50625,6.455500000000001,5.76275,8.51275,157.48825,121.88924999999999,5.474,4.0455,6.986,4.9865,3.5149999999999997,8.238249999999999,3.7835,4.5295000000000005,3.6384999999999996,3.35,0.0,0.0,25.0,0.0,350.0,2009,1,5.00627361534047,0,dry,1,0.018
2009-02-01,0.018,29.690749999999998,6.333,5.6552500000000006,8.35725,152.03175000000002,117.00975000000001,5.3675,3.8337499999999998,6.805249999999999,4.6385,3.311,8.74625,3.7495,4.2725,3.33525,3.38,0.0,0.0,15.0,0.0,48.0,2009,2,5.00627361534047,0,dry,1,0.014000000000000002
2009-03-01,0.014000000000000002,7.635250000000001,6.061249999999999,4.9785,7.34575,131.14000000000001,99.6605,4.750249999999999,3.2630000000000003,6.0402499999999995,3.904,2.80975,8.416,3.91125,3.62625,2.6145,3.41,0.0,0.0,15.0,0.0,886.0,2009,3,5.00627361534047,0,dry,1,0.014499999999999999
2009-04-01,0.014499999999999999,9.444749999999999,5.9875,5.0865,6.89925,131.12775,100.006,4.821,3.4075,6.581,4.1899999999999995,2.89725,8.73175,5.2635,3.743,2.678,3.44,0.0,0.0,5.0,0.0,299.0,2009,4,5.00627361534047,0,rainy,1,0.01875
2009-05-01,0.01875,21.54725,7.783499999999999,5.9025,8.159,159.18824999999998,121.79974999999999,5.062749999999999,4.068,7.6739999999999995,4.91025,3.3972500000000005,9.2845,5.6325,4.5175,3.19375,3.46,0.0,0.0,8.0,0.0,394.0,2009,5,5.00627361534047,1,rainy,1,0.0185
2009-06-01,0.0185,18.14,7.752750000000001,5.935499999999999,8.1425,157.00975,120.78775,5.088,4.00625,7.673,4.84975,3.3927500000000004,9.39225,5.69325,4.439500000000001,3.1555,3.4900000000000007,0.0,0.0,5.0,0.0,6.0,2009,6,5.00627361534047,1,rainy,1,0.021249999999999998
2009-07-01,0.021249999999999998,23.316499999999998,7.9094999999999995,6.372249999999999,9.16975,172.36700000000002,133.4595,5.313000000000001,4.39375,8.419,5.4662500000000005,3.751,10.49225,5.9535,4.87925,3.7097500000000005,3.5,0.0,0.0,4.0,0.0,35.0,2009,7,5.00627361534047,1,rainy,1,0.02175
2009-08-01,0.02175,22.09125,9.0275,6.601999999999999,9.635,183.1605,142.45775,5.15025,4.57825,8.87975,5.59975,3.899,10.692499999999999,5.92975,5.1145000000000005,3.7335000000000003,3.5,0.0,0.0,6.0,0.0,265.0,2009,8,5.00627361534047,0,rainy,1,0.0215
2009-09-01,0.0215,14.817249999999998,8.33775,6.4825,8.77025,179.3295,139.2845,5.229,4.51025,9.0905,5.5765,3.82425,10.29575,5.8774999999999995,5.025,3.719,3.5,0.0,0.0,9.0,0.0,248.0,2009,9,5.00627361534047,0,rainy,1,0.020749999999999998
2009-10-01,0.020749999999999998,22.43725,7.58825,6.276,7.877750000000001,172.08499999999998,133.04075,5.2755,4.282500000000001,8.888,5.432,3.625,9.942499999999999,5.79825,4.74,3.7265,3.5,0.0,0.0,24.0,0.0,65.0,2009,10,5.00627361534047,0,harvest,1,0.02025
2009-11-01,0.02025,22.875999999999998,7.319500000000001,6.0745,7.4955,168.3055,130.13975,5.27525,4.2235,8.316500000000001,5.38075,3.5817500000000004,9.51425,5.759,4.67925,3.67575,3.5,0.0,0.0,7.0,0.0,87.0,2009,11,5.00627361534047,0,harvest,1,0.020749999999999998
2009-12-01,0.020749999999999998,16.1025,7.129250000000001,6.221500000000001,7.35275,168.68,130.45975,5.453,4.32125,8.17225,5.55425,3.66725,9.62075,6.055750000000001,4.7835,3.7939999999999996,3.5,0.0,0.0,2.0,0.0,6.0,2009,12,5.00627361534047,0,dry,1,0.020999999999999998
2010-01-01,0.020999999999999998,13.36825,7.206999999999999,6.3575,7.60775,175.94075,136.495,5.77125,4.4955,8.47175,5.89525,3.81625,9.6015,6.123749999999999,4.986,4.064,3.5,0.0,0.0,4.0,0.0,190.0,2010,1,1.16962180301108,0,dry,1,0.0215
2010-02-01,0.0215,18.7755,7.1682500000000005,6.374499999999999,7.6995000000000005,174.55450000000002,135.744,5.5745,4.641,8.57475,6.1285,3.9442500000000003,9.743,6.24225,5.12575,4.2225,3.5,0.0,0.0,8.0,0.0,241.0,2010,2,1.16962180301108,0,dry,1,0.021249999999999998
2010-03-01,0.021249999999999998,35.99325,7.11875,6.33725,7.598000000000001,172.25349999999997,134.019,5.55025,4.6305,8.45575,6.120749999999999,3.93575,9.603,6.11225,5.11125,4.2524999999999995,3.5,0.0,0.0,10.0,0.0,188.0,2010,3,1.16962180301108,0,dry,1,0.02175
2010-04-01,0.02175,35.023,7.15375,6.5592500000000005,7.8185,175.51575,136.4175,5.80725,4.72625,8.68575,6.229,4.0009999999999994,9.9595,6.5105,5.214499999999999,4.280749999999999,3.5,0.0,0.0,10.0,0.0,123.0,2010,4,1.16962180301108,0,rainy,1,0.02175
2010-05-01,0.02175,15.849,7.325749999999999,6.604000000000001,7.8790000000000004,179.7835,139.99425,5.7467500000000005,4.7625,9.004999999999999,6.2315,4.019,10.34225,6.7395,5.2405,4.2524999999999995,3.5,0.0,0.0,18.0,0.0,471.0,2010,5,1.16962180301108,1,rainy,1,0.020999999999999998
2010-06-01,0.020999999999999998,11.987,7.3075,6.3875,7.5215000000000005,174.43625,135.0345,5.72375,4.4015,8.887,5.57175,3.6732500000000003,10.676,6.6955,4.8340000000000005,3.7037500000000003,3.5,0.0,0.0,11.0,0.0,191.0,2010,6,1.16962180301108,1,rainy,1,0.02175
2010-07-01,0.02175,5.73525,7.94975,6.6267499999999995,7.9265,180.61849999999998,140.39849999999998,5.783250000000001,4.61325,9.15025,5.80475,3.8567500000000003,11.16475,6.949250000000001,5.07275,3.8515,3.54,0.0,0.0,5.0,0.0,82.0,2010,7,1.16962180301108,1,rainy,1,0.0215
2010-08-01,0.0215,-0.09800000000000006,7.9495000000000005,6.622,7.78725,179.77975,139.44525000000002,5.98325,4.5520000000000005,9.1505,5.67175,3.78,11.2835,7.09125,4.99325,3.75275,3.63,0.0,0.0,1.0,0.0,25.0,2010,8,1.16962180301108,0,rainy,1,0.02225
2010-09-01,0.02225,5.96075,8.544500000000001,6.85675,7.948,187.202,145.90550000000002,6.30725,4.77725,9.42225,5.9335,3.9604999999999997,11.52075,7.4357500000000005,5.24525,3.99525,3.72,0.0,0.0,9.0,0.0,58.0,2010,9,1.16962180301108,0,rainy,1,0.0245
2010-10-01,0.0245,16.22725,8.2985,7.05175,8.1065,199.07925,155.75975,6.68,4.9015,9.93425,5.938750000000001,4.01775,12.157,7.493,5.3375,3.9582500000000005,3.8,0.0,0.0,3.0,0.0,2.0,2010,10,1.16962180301108,0,harvest,1,0.02475
2010-11-01,0.02475,21.80025,8.243,7.1855,8.10975,203.6015,159.006,7.02025,5.11875,10.072,6.201,4.1525,12.27075,7.91175,5.501250000000001,4.14175,3.8899999999999997,0.0,0.0,4.0,0.0,99.0,2010,11,1.16962180301108,0,harvest,1,0.025
2010-12-01,0.025,25.849,8.486749999999999,7.42025,8.49375,208.67775,163.9065,7.3157499999999995,5.38225,10.250499999999999,6.91175,4.49075,13.067249999999998,8.428749999999999,5.934749999999999,4.526,3.9799999999999995,0.0,0.0,11.0,0.0,120.0,2010,12,1.16962180301108,0,dry,1,0.027250000000000003
2011-01-01,0.027250000000000003,34.428999999999995,9.036249999999999,8.16625,9.5285,230.88575,182.28975,7.919499999999999,6.01975,11.45825,7.7315,4.9799999999999995,14.88525,9.256,6.5605,4.96575,4.06,0.0,0.0,14.0,0.0,104.0,2011,1,46.8521757193597,0,dry,1,0.025500000000000002
2011-02-01,0.025500000000000002,22.8855,8.69425,7.63725,8.99375,214.37150000000003,168.4415,7.505750000000001,5.58425,10.57625,7.084999999999999,4.58275,13.341999999999999,8.67925,6.0765,4.681,4.15,0.0,0.0,18.0,0.0,469.0,2011,2,46.8521757193597,0,dry,1,0.02375
2011-03-01,0.02375,12.6075,8.6695,7.0025,8.26825,193.726,150.86700000000002,6.627,4.9955,9.5045,6.11075,4.11275,11.8985,8.09525,5.47825,4.224,4.23,0.0,0.0,12.0,0.0,225.0,2011,3,46.8521757193597,0,dry,1,0.024
2011-04-01,0.024,12.443000000000001,8.244,7.15975,8.093250000000001,196.33625,152.912,7.01425,5.17675,9.71125,6.4959999999999996,4.225,12.44575,8.83425,5.6415,4.45175,4.32,0.0,0.0,18.0,0.0,378.0,2011,4,46.8521757193597,0,rainy,1,0.02525
2011-05-01,0.02525,21.30325,9.50775,7.7495,9.227500000000001,215.1075,168.442,7.368250000000001,5.6735,10.8705,7.21725,4.662000000000001,13.9165,9.329,6.24925,4.9215,4.4,0.0,0.0,21.0,0.0,300.0,2011,5,46.8521757193597,1,rainy,1,0.029249999999999998
2011-06-01,0.029249999999999998,41.8495,10.39625,8.662749999999999,10.39525,237.9495,187.20975,8.045,6.34525,12.5525,8.0995,5.15125,15.518,10.7795,6.9487499999999995,5.48925,4.49,0.0,0.0,48.0,0.0,897.0,2011,6,46.8521757193597,1,rainy,1,0.03075
2011-07-01,0.03075,42.17675,10.36875,8.793,11.620999999999999,247.08025000000004,195.99275,7.319750000000001,6.507250000000001,13.983,8.747,5.376250000000001,15.4085,9.916500000000001,7.16425,5.686,3.4799999999999995,0.0,0.0,2.0,0.0,5.0,2011,7,46.8521757193597,1,rainy,1,0.034249999999999996
2011-08-01,0.034249999999999996,66.47749999999999,12.0475,10.306999999999999,13.285499999999999,282.39125,225.17575000000002,9.027249999999999,7.78825,16.2855,10.28275,6.224,19.0165,13.113999999999999,8.44275,6.488249999999999,3.78,0.0,5.0,2.0,700.0,8.0,2011,8,46.8521757193597,0,rainy,1,0.03575
2011-09-01,0.03575,68.29475,12.30775,10.95875,13.9565,291.27775,232.744,10.0445,8.193999999999999,17.25675,10.87225,6.5085,19.850749999999998,14.5645,8.870999999999999,6.880249999999999,3.95,0.0,5.0,13.0,52.0,84.0,2011,9,46.8521757193597,0,rainy,1,0.03725
2011-10-01,0.03725,68.73275,12.999,11.4655,14.342250000000002,308.21225,247.44825,10.01325,8.63825,18.16975,11.526,6.909999999999999,19.86225,14.0945,9.378499999999999,7.48775,4.02,0.0,7.0,6.0,114.0,28.0,2011,10,46.8521757193597,0,harvest,1,0.038
2011-11-01,0.038,66.89425,12.39325,11.4255,14.224250000000001,311.75275,250.9795,9.854000000000001,8.761750000000001,18.525,11.86125,7.0155,20.0925,13.3595,9.506499999999999,7.962999999999999,3.7299999999999995,0.0,5.0,4.0,26.0,8.0,2011,11,46.8521757193597,0,harvest,1,0.03775
2011-12-01,0.03775,60.847249999999995,12.11975,11.34225,13.790000000000001,313.84299999999996,252.5895,9.833499999999999,8.75925,18.453,12.06775,7.02125,20.13675,13.285,9.511,8.033,3.66,0.0,9.0,7.0,302.0,61.0,2011,12,46.8521757193597,0,dry,1,0.041249999999999995
2012-01-01,0.041249999999999995,56.408,14.102500000000001,11.807500000000001,14.5795,340.1855,275.86424999999997,9.9245,9.24875,19.903,12.428,7.371250000000001,21.486250000000002,13.977250000000002,10.088750000000001,8.1595,3.5799999999999996,235.512,12.0,9.0,346.0,84.0,2012,1,45.5258978371706,0,dry,0,0.03725
2012-02-01,0.03725,54.62075,13.053749999999999,11.0055,12.90925,313.04525,252.01925,9.764,8.45925,18.302,11.38625,6.70025,20.5415,13.5595,9.1175,7.31725,3.66,36.144,3.0,8.0,29.0,186.0,2012,2,45.5258978371706,0,dry,0,0.039
2012-03-01,0.039,75.021,14.517500000000002,11.28925,13.562000000000001,321.381,260.10425,10.0285,8.69125,18.871000000000002,11.60275,6.91725,20.702,13.824250000000001,9.406,7.2090000000000005,3.5799999999999996,0.0,8.0,11.0,201.0,161.0,2012,3,45.5258978371706,0,dry,0,0.03875
2012-04-01,0.03875,71.617,13.03125,11.679,13.4025,318.17875,255.894,10.681000000000001,8.50925,19.2465,10.85675,6.7935,21.51175,14.69425,9.220749999999999,6.7485,3.91,0.0,7.0,19.0,41.0,336.0,2012,4,45.5258978371706,0,rainy,0,0.045
2012-05-01,0.045,76.301,13.5315,13.454249999999998,14.7285,353.02575,285.37525,11.88175,9.765,22.01625,12.6425,7.897499999999999,23.35825,17.19775,10.677249999999999,8.091,4.43,0.0,6.0,3.0,54.0,43.0,2012,5,45.5258978371706,1,rainy,0,0.043
2012-06-01,0.043,51.1105,15.498249999999999,12.78725,14.815000000000001,345.20375,279.669,10.756,9.370000000000001,20.616,11.304,7.554250000000001,21.87625,15.0615,10.29375,7.447,4.94,0.0,0.0,7.0,0.0,54.0,2012,6,45.5258978371706,1,rainy,0,0.0375
2012-07-01,0.0375,31.087,12.743,11.9745,14.05225,311.37874999999997,250.25175,10.11875,8.5925,18.17475,10.118,6.9895,19.26675,12.709,9.48925,7.120749999999999,5.15,0.0,2.0,12.0,1.0,154.0,2012,7,45.5258978371706,1,rainy,0,0.041749999999999995
2012-08-01,0.041749999999999995,19.8325,12.842249999999998,13.094249999999999,15.116249999999999,331.03650000000005,266.187,10.394,9.358,19.61225,11.451,7.653499999999999,20.788,13.971250000000001,10.37175,8.16025,5.34,0.0,1.0,9.0,3.0,44.0,2012,8,45.5258978371706,0,rainy,0,0.041749999999999995
2012-09-01,0.041749999999999995,15.37575,13.74725,12.872499999999999,14.595250000000002,333.56100000000004,269.07275,11.0015,9.3925,19.969749999999998,11.79575,7.601999999999999,21.1605,15.311250000000001,10.32425,7.964,4.98,0.0,0.0,9.0,0.0,342.0,2012,9,45.5258978371706,0,rainy,0,0.044
2012-10-01,0.044,16.00925,12.3545,13.2895,14.4485,353.47125,285.12649999999996,11.0315,9.81075,22.49325,13.059999999999999,7.914499999999999,22.836750000000002,15.842500000000001,10.70925,8.99975,4.44,0.0,2.0,13.0,7.0,43.0,2012,10,45.5258978371706,0,harvest,0,0.042499999999999996
2012-11-01,0.042499999999999996,10.901250000000001,11.827,12.907,13.841999999999999,341.4345,275.28775,10.89575,9.61325,20.764249999999997,12.941749999999999,7.7620000000000005,21.7195,15.294,10.48775,8.819500000000001,4.36,0.0,3.0,8.0,47.0,25.0,2012,11,45.5258978371706,0,harvest,0,0.04325
2012-12-01,0.04325,13.363999999999999,11.20275,13.07975,13.52625,352.14375,282.98775,11.10375,9.788250000000001,21.0245,13.19975,7.8825,22.0155,15.015,10.68925,9.436,4.29,0.0,15.0,7.0,135.0,53.0,2012,12,45.5258978371706,0,dry,0,0.041
2013-01-01,0.041,-0.8287500000000001,11.05,12.371500000000001,13.397,329.6945,264.37375,10.84525,9.052,19.64675,11.968250000000001,7.2875,20.999000000000002,14.71675,9.84925,8.3025,4.25,0.0,4.0,14.0,30.0,427.0,2013,1,-0.0580909784225664,0,dry,0,0.038
2013-02-01,0.038,2.9165,10.803,12.024750000000001,12.903749999999999,315.163,251.94074999999998,11.22725,8.693000000000001,19.12725,11.46875,6.910500000000001,21.05825,15.47825,9.36275,7.53825,4.19,0.0,3.0,17.0,100.0,317.0,2013,2,-0.0580909784225664,0,dry,0,0.03725
2013-03-01,0.03725,-2.828,10.23175,11.5855,12.68825,306.68850000000003,245.34250000000003,10.751000000000001,8.45475,18.30425,11.1525,6.781499999999999,20.04025,13.89425,9.1345,7.45725,4.06,0.0,5.0,6.0,30.0,11.0,2013,3,-0.0580909784225664,0,dry,0,0.04
2013-04-01,0.04,3.2024999999999997,10.571250000000001,12.16825,13.39375,328.96525,263.44225,10.95675,8.83175,20.095750000000002,11.810500000000001,7.0760000000000005,21.999000000000002,14.292250000000001,9.518,7.85125,3.8600000000000003,4.696,5.0,29.0,14.0,297.0,2013,4,-0.0580909784225664,0,rainy,1,0.041
2013-05-01,0.041,-7.116249999999999,10.713750000000001,12.346,13.559999999999999,334.36424999999997,267.83849999999995,11.13975,9.02025,20.32175,12.14275,7.21825,22.56625,14.770249999999999,9.72,8.1605,3.94,67.473,7.0,12.0,53.0,185.0,2013,5,-0.0580909784225664,1,rainy,1,0.042499999999999996
2013-06-01,0.042499999999999996,-0.25649999999999995,11.3625,12.62725,13.74925,346.8835,278.459,11.4035,9.3225,21.2335,12.69425,7.4239999999999995,23.17425,15.49,10.033750000000001,8.440000000000001,4.22,155.842,0.0,8.0,0.0,115.0,2013,6,-0.0580909784225664,1,rainy,1,0.03975
2013-07-01,0.03975,5.688750000000001,10.80875,12.348,13.272,332.541,265.421,11.2805,8.75775,20.419249999999998,11.85575,6.8905,22.834,15.10925,9.40475,7.73725,4.28,169.813,1.0,11.0,19.0,128.0,2013,7,-0.0580909784225664,1,rainy,1,0.042499999999999996
2013-08-01,0.042499999999999996,4.139,11.19875,12.80575,13.547749999999999,348.98224999999996,279.5335,11.6605,9.44825,21.286,12.898500000000002,7.502750000000001,23.41275,15.64725,10.18925,8.82925,4.5,149.087,1.0,10.0,0.0,196.0,2013,8,-0.0580909784225664,0,rainy,1,0.041
2013-09-01,0.041,-2.49525,11.28825,12.2715,13.156,330.799,265.039,11.2455,8.946250000000001,20.0775,12.16375,7.10025,21.689500000000002,14.976500000000001,9.6485,7.9925,4.4,173.318,0.0,4.0,0.0,84.0,2013,9,-0.0580909784225664,0,rainy,1,0.03975
