date,c_food_price_index,inflation_food_price_index,c_beans,c_cassava,c_groundnuts,c_livestockgoat_male,c_livestocksheep_male,c_maize,c_maize_meal,c_millet,c_oil,c_salt,c_sesame,c_sorghum,c_sugar,c_wheat_flour,exchange_rate,oil_production,conflict_events_ssd,conflict_events_sdn,conflict_deaths_ssd,conflict_deaths_sdn,year,month,national_cpi,is_lean_season,season,pipeline_flowing,y_next_month
2020-03-01,1.7135000000000002,22.4405,588.54125,457.5285,452.8245,13913.298749999998,12736.380000000001,474.02025000000003,347.81675,603.8027500000001,660.79,298.63,920.2005000000001,461.36724999999996,373.24625000000003,365.35725,281.0,155.6939131666667,2.0,4.0,35.0,15.0,2020,3,29.6758435538572,0,dry,1,1.7747499999999998
2020-04-01,1.7747499999999998,20.9005,597.4077500000001,475.0285,466.38475,14530.06475,13167.517499999998,475.65125,358.05325,618.72775,655.8752499999999,301.2715,953.2120000000001,474.76674999999994,382.66475,370.877,279.33,151.5197365,9.0,4.0,21.0,11.0,2020,4,29.6758435538572,0,rainy,1,1.8010000000000002
2020-05-01,1.8010000000000002,21.26775,627.78975,494.3,491.04724999999996,14523.10225,13068.39825,527.501,372.47249999999997,649.74825,635.075,307.37525,1019.9095,530.43875,397.23,382.47675,293.68,156.1418681666667,7.0,16.0,328.0,183.0,2020,5,29.6758435538572,1,rainy,1,1.8502500000000002
2020-06-01,1.8502500000000002,18.43975,668.329,525.1,505.10600000000005,14845.470250000002,13117.013750000002,583.4755,385.10450000000003,693.9367500000001,628.18925,328.835,1045.75375,588.34325,412.47725,397.5335,320.0,151.1622231666667,9.0,8.0,83.0,47.0,2020,6,29.6758435538572,1,rainy,1,1.98625
2020-07-01,1.98625,23.41075,719.79525,591.467,546.301,16054.15925,13736.98725,659.72975,416.88100000000003,768.346,680.4375,347.02725,1182.9492500000001,676.55025,442.09875,437.134,352.07,161.4350181666667,10.0,9.0,141.0,170.0,2020,7,29.6758435538572,1,rainy,1,2.0787500000000003
2020-08-01,2.0787500000000003,28.058249999999997,740.49425,657.64925,586.73625,16412.761749999998,14340.65275,743.5572500000001,441.9915,840.0865,731.93125,355.41325,1339.95675,749.62825,464.06125000000003,477.16875,381.03,170.7879498333333,8.0,4.0,28.0,41.0,2020,8,29.6758435538572,0,rainy,1,2.35225
2020-09-01,2.35225,43.325,799.509,760.94875,697.508,17872.59775,16558.09575,856.2212499999999,521.8534999999999,978.5024999999999,900.8765,396.95574999999997,1479.97825,834.87675,576.1175000000001,567.94775,457.41,178.0608865,5.0,4.0,24.0,9.0,2020,9,29.6758435538572,0,rainy,1,2.4892499999999997
2020-10-01,2.4892499999999997,50.36275,815.0617500000001,818.30975,799.79325,18912.72575,17315.585750000002,865.09225,556.35525,1064.05875,953.6085,418.88625,1634.2707500000001,827.3504999999999,638.66725,622.199,527.68,174.3521065,0.0,5.0,0.0,20.0,2020,10,29.6758435538572,0,harvest,1,2.634
2020-11-01,2.634,58.13475,834.06875,866.21425,797.70425,19695.58975,18423.920250000003,924.3389999999999,580.396,1154.99275,992.5485000000001,424.91549999999995,1783.62425,870.5210000000001,670.22775,644.847,581.03,171.7377348333333,1.0,2.0,11.0,3.0,2020,11,29.6758435538572,0,harvest,1,2.7712499999999998
2020-12-01,2.7712499999999998,65.556,863.85725,903.1912500000001,827.2120000000001,21021.429,19600.927,964.8425,596.386,1205.18575,1042.03325,431.491,1856.057,915.92225,661.1175000000001,655.46775,595.86,171.9899115,2.0,8.0,2.0,39.0,2020,12,29.6758435538572,0,dry,1,2.86775
2021-01-01,2.86775,69.32300000000001,881.50425,953.0695,866.7834999999999,21700.5135,20099.3845,965.96875,618.5185,1277.52275,1087.669,458.27650000000006,1922.2634999999998,969.1854999999999,661.2447500000001,671.92075,600.33,167.3096493333333,0.0,9.0,0.0,269.0,2021,1,10.5167158294358,0,dry,1,2.92475
2021-02-01,2.92475,74.13975,905.04825,995.19325,943.35875,21582.595250000002,20711.32075,1024.9792499999999,636.149,1403.58475,1159.2350000000001,447.479,2056.0435,1016.7629999999999,691.925,685.5282500000001,617.2,162.7231833333333,2.0,3.0,8.0,2.0,2021,2,10.5167158294358,0,dry,1,3.03275
2021-03-01,3.03275,80.24625,913.1469999999999,994.42325,945.6022499999999,22243.30575,21737.70575,1022.0487499999999,653.097,1459.2385,1216.43675,459.49174999999997,2141.14175,1034.8595,721.01875,698.213,617.1,152.3243343333333,9.0,2.0,72.0,15.0,2021,3,10.5167158294358,0,dry,1,3.11575
2021-04-01,3.11575,78.08275,909.8895,1003.3610000000001,950.76675,23360.24125,22383.21625,1009.2104999999999,647.267,1493.89275,1301.06375,453.31325,2194.7974999999997,1008.5844999999999,713.2605,695.93425,574.48,154.1514303333333,2.0,3.0,8.0,147.0,2021,4,10.5167158294358,0,rainy,1,2.9985
2021-05-01,2.9985,68.294,851.3612499999999,969.9604999999999,915.7524999999999,22121.020249999998,21669.54675,935.8525,630.983,1469.984,1355.5985,454.975,2067.92825,940.8915000000001,700.964,649.98025,460.26000000000005,155.899677,6.0,6.0,232.0,24.0,2021,5,10.5167158294358,1,rainy,1,2.81675
2021-06-01,2.81675,52.676,830.1522499999999,935.93175,881.0332500000001,21002.466500000002,20392.954999999998,854.8430000000001,595.1012499999999,1418.269,1301.55825,434.552,2035.0645,828.7594999999999,655.826,607.4455,291.14,160.555222,8.0,4.0,220.0,90.0,2021,6,10.5167158294358,1,rainy,1,2.821
2021-07-01,2.821,44.15725,831.332,946.0512500000001,895.8162500000001,21489.500500000002,20518.48675,839.3030000000001,576.529,1332.0285,1243.77325,432.245,2033.9650000000001,809.87025,630.1347499999999,623.233,360.5,157.9423203333333,4.0,4.0,43.0,23.0,2021,7,10.5167158294358,1,rainy,1,2.82425
2021-08-01,2.82425,37.12625,840.731,953.7955,864.2615,21618.967,20488.3125,844.5217500000001,599.8467499999999,1252.5282499999998,1248.5907499999998,425.08299999999997,2029.9055,800.14525,628.226,634.397,408.69,149.6681273333333,6.0,5.0,84.0,20.0,2021,8,10.5167158294358,0,rainy,1,2.8105
2021-09-01,2.8105,19.80725,844.2275,936.0932500000001,875.94025,21594.40225,20654.5605,823.50575,585.9855,1225.146,1227.3365,426.14475000000004,2015.9255,774.3199999999999,609.1582500000001,629.9835,407.46,156.0838996666667,4.0,1.0,82.0,3.0,2021,9,10.5167158294358,0,rainy,1,2.69825
2021-10-01,2.69825,10.120000000000001,827.323,913.108,813.5377500000001,20451.0555,19685.2625,806.6622500000001,580.8965000000001,1201.286,1200.70025,419.0765,1982.0645,747.36825,612.839,613.7529999999999,403.6,160.6439003333333,8.0,8.0,64.0,17.0,2021,10,10.5167158294358,0,harvest,1,2.7725
2021-11-01,2.7725,7.10525,856.7227499999999,933.7537500000001,834.8835000000001,20922.9495,20341.13775,835.37775,600.83225,1232.919,1275.55525,422.19350000000003,1921.5772499999998,765.5375,626.20025,649.8824999999999,412.31000000000006,157.6307042833333,0.0,19.0,0.0,90.0,2021,11,10.5167158294358,0,harvest,1,2.7504999999999997
2021-12-01,2.7504999999999997,1.0022499999999999,867.5865,941.7355,841.4105,20774.3475,19907.2895,845.592,617.03575,1201.90275,1281.4805000000001,434.87075000000004,1888.69575,776.9322500000001,633.51025,651.0564999999999,420.6,151.073121,6.0,13.0,78.0,162.0,2021,12,10.5167158294358,0,dry,1,2.85
2022-01-01,2.85,0.49700000000000005,869.5015,943.368,827.5585000000001,21809.105,20469.67875,870.1245000000001,631.60175,1230.3805,1291.3957500000001,431.2485,1954.46925,823.4637500000001,628.4215,680.661,434.66,153.9494623166667,3.0,18.0,36.0,45.0,2022,1,-6.68732094212668,0,dry,1,2.83875
2022-02-01,2.83875,-1.3042500000000001,884.684,940.884,868.33675,21143.423749999998,20245.7205,877.58325,635.0287500000001,1288.7875,1296.6015,444.1845,2052.112,857.0352500000001,632.91975,649.05475,432.7900000000001,159.8282789333333,3.0,9.0,22.0,41.0,2022,2,-6.68732094212668,0,dry,1,2.85725
2022-03-01,2.85725,-3.9282500000000007,840.15925,959.83125,875.2125,21247.20975,20177.033,886.0975000000001,647.52725,1322.1885,1348.57475,446.88424999999995,2080.79075,877.825,658.3430000000001,660.733,430.2200000000001,150.843024,8.0,22.0,45.0,195.0,2022,3,-6.68732094212668,0,dry,1,2.8415
2022-04-01,2.8415,-6.6450000000000005,826.941,972.3945,878.2879999999999,20479.398250000002,20158.26225,899.4675,662.264,1375.021,1423.7817499999999,444.57925000000006,2046.2415,892.6895000000001,644.989,674.83975,427.08000000000004,155.0263656666667,2.0,8.0,61.0,251.0,2022,4,-6.68732094212668,0,rainy,1,2.96
2022-05-01,2.96,1.24875,841.1822500000001,1018.5137500000001,918.61175,20916.07375,20859.60525,972.1737499999999,679.62025,1452.9045,1495.81,453.28599999999994,2156.7745,1018.2317500000001,679.5082500000001,686.36925,445.1,153.37201735,3.0,8.0,12.0,20.0,2022,5,-6.68732094212668,1,rainy,1,3.163
2022-06-01,3.163,14.92725,905.6807500000001,1076.5565000000001,974.8805,22465.091999999997,21825.625,1020.8515,757.9322500000001,1561.24125,1560.3200000000002,453.98249999999996,2290.65075,1133.84625,736.5095,733.97975,486.91999999999996,155.227439,1.0,12.0,1.0,207.0,2022,6,-6.68732094212668,1,rainy,1,3.3907499999999997
2022-07-01,3.3907499999999997,23.2065,1024.094,1191.2115,1076.002,22782.4385,22553.279000000002,1230.1280000000002,890.0469999999999,1790.925,1723.6577499999999,475.08125,2579.98825,1383.5535,849.7627500000001,818.03775,557.52,156.8334329833334,4.0,4.0,274.0,127.0,2022,7,-6.68732094212668,1,rainy,1,3.87575
2022-08-01,3.87575,40.58875,1250.9685,1410.237,1278.6979999999999,24642.8,24791.46225,1620.90875,1087.433,2055.02075,1987.31175,538.6105,2860.57075,1864.1599999999999,1022.9895,976.36175,653.04,158.1311866666667,5.0,4.0,127.0,21.0,2022,8,-6.68732094212668,0,rainy,1,4.0424999999999995
2022-09-01,4.0424999999999995,48.2805,1343.8685,1484.5765,1331.18975,25563.57125,25408.499499999998,1758.7285,1198.43125,2216.477,2047.14775,548.3480000000001,2915.597,1958.7147499999999,1116.6205,1054.2265,641.58,162.6584162096116,1.0,8.0,50.0,85.0,2022,9,-6.68732094212668,0,rainy,1,4.0865
2022-10-01,4.0865,54.573,1375.3362499999998,1453.8785,1329.383,26178.22175,26292.489500000003,1774.7475,1222.38775,2176.5515,1994.85575,571.897,2878.42375,1948.5669999999998,1175.7755000000002,1050.775,613.23,159.4965895350718,2.0,5.0,20.0,296.0,2022,10,-6.68732094212668,0,harvest,1,4.14975
2022-11-01,4.14975,53.7525,1365.9845,1447.26575,1356.4879999999998,26815.690000000002,27070.680249999998,1778.925,1230.42025,2230.5252499999997,1909.32575,579.51525,2985.855,1943.09925,1165.243,1077.74525,620.81,151.4893788919824,0.0,6.0,0.0,81.0,2022,11,-6.68732094212668,0,harvest,1,4.20975
2022-12-01,4.20975,56.71849999999999,1407.0205,1465.4935,1382.8445,27809.81175,27645.461,1838.9009999999998,1229.9492500000001,2170.51325,1871.5705000000003,586.85625,2995.2475,1934.738,1130.3195,1100.9855,667.42,145.0439387053708,3.0,6.0,80.0,38.0,2022,12,-6.68732094212668,0,dry,1,4.409000000000001
2023-01-01,4.409000000000001,60.74400000000001,1490.5504999999998,1545.05875,1473.51225,29462.735999999997,29450.642249999997,1911.81375,1270.01275,2274.84525,1947.84625,584.19375,3240.3735,2006.0580000000002,1149.9965,1131.6209999999999,704.17,139.5484438180623,2.0,0.0,55.0,0.0,2023,1,2.38280434813754,0,dry,1,4.625249999999999
2023-02-01,4.625249999999999,67.46375,1631.65275,1673.212,1602.7205,30999.8015,30667.247249999997,2168.504,1305.1100000000001,2376.78675,2037.011,655.19625,3424.3120000000004,2126.7835,1186.20675,1232.56175,777.22,136.0915240828687,5.0,4.0,160.0,29.0,2023,2,2.38280434813754,0,dry,1,4.96325
2023-03-01,4.96325,78.5945,1814.3872500000002,1742.80475,1702.809,33179.3595,32886.16975,2260.20625,1341.18375,2539.69275,2201.0302500000003,723.6945,3644.25225,2259.4685,1299.7955,1307.8809999999999,838.85,124.5083971810056,0.0,0.0,0.0,0.0,2023,3,2.38280434813754,0,dry,1,5.24175
2023-04-01,5.24175,89.39275,1877.5439999999999,1826.57275,1846.99875,35674.76825,34501.412,2446.50975,1387.947,2650.64725,2329.8145,741.74,3791.0510000000004,2400.62925,1396.45875,1423.49925,874.7700000000001,117.6097058951276,0.0,33.0,0.0,1146.0,2023,4,2.38280434813754,0,rainy,1,5.7235
2023-05-01,5.7235,99.8895,2169.6695,1958.3790000000001,1972.2732499999997,39413.39375,37494.84625,2759.808,1394.11975,2913.651,2483.21825,829.48475,4294.24075,2592.83875,1597.2842500000002,1595.77425,957.03,134.0889870438144,0.0,31.0,0.0,1225.0,2023,5,2.38280434813754,1,rainy,1,5.9795
2023-06-01,5.9795,94.869,2364.24725,2034.482,2093.68775,40369.7325,38937.67025,2912.7912499999998,1518.535,2968.63025,2600.79725,864.5717500000001,4118.04375,2772.278,1737.44025,1730.37725,986.96,147.3560094526481,1.0,51.0,8.0,619.0,2023,6,2.38280434813754,1,rainy,1,6.26875
2023-07-01,6.26875,88.11224999999999,2465.5212500000002,2202.1125,2202.9452499999998,41972.997749999995,40792.962,3131.75925,1605.02575,3176.92175,2740.5405,882.76,4349.588,2986.91,1856.43875,1841.93825,1000.57,157.0779610066233,1.0,43.0,0.0,554.0,2023,7,2.38280434813754,1,rainy,1,6.53225
2023-08-01,6.53225,70.47525,2545.8005000000003,2191.67575,2229.50025,45107.03525,44113.417499999996,3043.07,1612.0425,3183.8112499999997,2735.6715,866.4932500000001,4415.618,3049.877,1911.7134999999998,1849.0837500000002,1013.7700000000001,157.2655497740749,0.0,55.0,0.0,682.0,2023,8,2.38280434813754,0,rainy,1,6.47475
2023-09-01,6.47475,60.7155,2468.3215,2134.19275,2306.4477500000003,44233.559,43949.604,2953.5035,1653.2982499999998,3212.5735,2662.1232499999996,870.9694999999999,4397.94175,3034.4717499999997,1866.9560000000001,1860.0892499999998,1014.6699999999998,160.0,1.0,59.0,1.0,471.0,2023,9,2.38280434813754,0,rainy,1,6.53975
2023-10-01,6.53975,60.87175,2382.30325,2145.1435,2374.389,44887.256,44644.1175,2855.2125,1629.3885,3180.2560000000003,2666.9835,879.07875,4247.4,2990.236,1810.3007499999999,1820.0605,1037.33,160.0,0.0,43.0,0.0,595.0,2023,10,2.38280434813754,0,harvest,1,7.033499999999999
2023-11-01,7.033499999999999,69.72925000000001,2495.94675,2227.27025,2335.6515,49383.85675,47713.891749999995,3032.3455000000004,1691.96675,3265.6305,2709.3675,952.0052499999999,4509.6155,3103.716,1888.9744999999998,1843.2509999999997,1097.41,160.0,0.0,32.0,0.0,2102.0,2023,11,2.38280434813754,0,harvest,1,7.4045000000000005
2023-12-01,7.4045000000000005,77.43674999999999,2511.08675,2279.56275,2275.72275,53453.899750000004,50353.977,3126.5474999999997,1731.84325,3307.81225,2614.17625,962.6957500000001,5007.27725,3173.95275,1958.132,1867.8759999999997,1094.83,160.0,0.0,24.0,0.0,414.0,2023,12,2.38280434813754,0,dry,1,8.288
2024-01-01,8.288,88.60249999999999,2877.6445,2423.85225,2408.0240000000003,61388.31975,56859.945250000004,3423.21,1841.259,3596.1737500000004,2706.33875,1061.49125,5241.927,3319.987,2130.852,2025.6965,1154.46,160.0,3.0,49.0,122.0,347.0,2024,1,91.4408220769046,0,dry,1,8.7735
2024-02-01,8.7735,93.28025,3046.218,2473.55025,2521.90575,62198.33425,59998.026249999995,3513.0915,2093.17225,4017.98275,3172.05975,1149.3405,5552.36325,3593.63975,2398.11625,2224.194,1293.46,160.0,3.0,43.0,363.0,382.0,2024,2,91.4408220769046,0,dry,0,10.51
2024-03-01,10.51,120.70075,3695.6642500000003,2825.92775,2865.8759999999997,74997.52075,72016.44875000001,4007.012,2366.9685,4857.88625,3887.0985,1368.97225,6691.90475,4285.610500000001,2688.8450000000003,2652.811,1830.7400000000002,80.0,2.0,43.0,24.0,224.0,2024,3,91.4408220769046,0,dry,0,12.409749999999999
2024-04-01,12.409749999999999,147.57675,4372.26325,3106.294,3310.9629999999997,86362.564,86148.0525,4432.0737500000005,2803.6565,5664.0365,5002.99825,1670.10525,8274.422999999999,4890.003500000001,3223.7785,3069.5105,2144.23,70.0,1.0,41.0,30.0,348.0,2024,4,91.4408220769046,0,rainy,0,15.346
2024-05-01,15.346,185.131,5536.81275,3873.4139999999998,4216.779,102870.994,107247.30600000001,5744.478,3456.9402500000006,6812.8145,6758.147749999999,2182.63875,10724.627250000001,6413.4375,4031.39225,3943.5229999999997,2837.93,60.0,1.0,65.0,4.0,482.0,2024,5,91.4408220769046,1,rainy,0,16.56825
2024-06-01,16.56825,190.68725,6022.947249999999,4067.689,4489.207,112047.70725,116841.65225,6119.9455,3620.77675,7146.830499999999,7314.3902499999995,2412.855,11694.89875,6963.18325,4613.71975,4302.594,2989.66,60.0,0.0,70.0,0.0,781.0,2024,6,91.4408220769046,1,rainy,0,19.43575
2024-07-01,19.43575,223.4765,7380.27675,4635.039,5133.41475,134275.54725,140947.55349999998,6763.4757500000005,4200.432,8248.37925,8286.277,2701.82125,13194.03525,7591.227499999999,5247.255999999999,4696.2605,3656.6699999999996,60.0,1.0,48.0,114.0,507.0,2024,7,91.4408220769046,1,rainy,0,22.687
2024-08-01,22.687,258.38475,9560.752,5365.8865,5977.38875,150772.68125,164989.0845,8088.840249999999,5014.67425,9451.03175,9934.93125,3235.31875,14861.29575,8968.5585,6327.511,5719.5785,4606.67,60.0,2.0,57.0,4.0,485.0,2024,8,91.4408220769046,0,rainy,0,24.771
2024-09-01,24.771,290.26675,10269.13425,5808.8325,6549.753,166296.5375,170872.93375,8998.4525,5526.0365,10151.21875,11076.114,3805.7792500000005,16099.958499999999,9910.1295,7455.66725,6297.30075,4547.83,60.0,0.0,70.0,0.0,620.0,2024,9,91.4408220769046,0,rainy,0,25.149250000000002
2024-10-01,25.149250000000002,290.17775,10102.93175,5759.8435,6473.36825,172386.1165,175590.88325,8922.6855,5498.643,10147.3845,11300.82575,3851.5017500000004,16204.047750000002,9861.32025,7093.0315,6214.2607499999995,4244.44,60.0,0.0,76.0,0.0,1332.0,2024,10,91.4408220769046,0,harvest,0,26.727749999999997
2024-11-01,26.727749999999997,285.32800000000003,10637.1555,6082.95575,6936.803750000001,181391.26025,190659.4665,9671.772500000001,5800.89225,10777.9,12043.529,4112.728499999999,17103.112,10118.7045,7244.799000000001,6704.428,4834.48,60.0,0.0,64.0,0.0,734.0,2024,11,91.4408220769046,0,harvest,0,28.8695
2024-12-01,28.8695,295.90625,11125.824499999999,6403.5245,7355.77475,194327.7335,208101.6645,9986.31625,6273.419,11501.461500000001,13435.39775,4360.58275,17858.45575,10899.195,7684.1225,7165.48525,5032.5,60.0,2.0,79.0,36.0,861.0,2024,12,91.4408220769046,0,dry,0,31.486250000000002
2025-01-01,31.486250000000002,291.51025,12424.886999999999,6682.222,7799.669250000001,217340.37149999998,232299.09175,10114.27,6562.9065,12115.813,14012.448,4595.13125,19061.61075,11219.123,8302.96775,7821.6105,5258.06,60.0,0.0,0.0,0.0,0.0,2025,1,91.4408220769046,0,dry,1,33.88125
2025-02-01,33.88125,290.06525,12702.61475,6949.751249999999,8089.366,235833.323,252288.85150000002,10866.59175,7048.7935,12825.8485,14848.651500000002,4996.022,19838.29375,11998.6675,8761.838,8215.608,5457.69,80.0,0.0,0.0,0.0,0.0,2025,2,91.4408220769046,0,dry,1,36.695
2025-03-01,36.695,250.32424999999998,13546.8755,7503.848,8822.680250000001,255426.66,269346.49474999995,12303.13975,7774.2029999999995,13926.446,16741.644500000002,5250.1725,21353.24325,13677.486499999999,9337.0615,8842.509,5720.97,60.0,0.0,0.0,0.0,0.0,2025,3,91.4408220769046,0,dry,1,38.2525
2025-04-01,38.2525,212.084,13671.623000000001,7719.5785000000005,9119.71225,268734.692,281123.98875,12613.3645,7895.03125,14157.45325,16944.768,5619.12175,22047.07325,13736.367250000001,9528.059,8974.341499999999,5728.33,60.0,0.0,0.0,0.0,0.0,2025,4,91.4408220769046,0,rainy,1,39.028000000000006
2025-05-01,39.028000000000006,160.06575,13637.97525,7784.01475,9213.093499999999,270980.473,291340.141,12861.612,7921.5869999999995,14310.897,17148.975,5677.812,22205.24675,13922.525,9512.794,9012.913,5651.72,90.0,0.0,0.0,0.0,0.0,2025,5,91.4408220769046,1,rainy,1,40.986000000000004
2025-06-01,40.986000000000004,151.581,13881.160500000002,7997.083499999999,9429.1615,285544.838,313333.5355,13932.2595,8087.869250000001,14872.7415,17259.82275,5947.51025,23140.90225,15212.961249999998,9873.50675,9047.18925,5858.33,150.0,0.0,0.0,0.0,0.0,2025,6,91.4408220769046,1,rainy,1,42.4265
2025-07-01,42.4265,121.9125,14784.091250000001,8342.2085,9919.849,294399.88775,318400.1605,15045.598000000002,8395.559,15417.735750000002,17616.85075,6067.3025,23997.63025,16421.00475,10587.183500000001,9213.41475,5928.57,150.0,0.0,0.0,0.0,0.0,2025,7,91.4408220769046,1,rainy,1,42.64325
2025-08-01,42.64325,90.84675,15210.014249999998,8532.057499999999,10117.2625,296218.02999999997,315106.752,15850.852499999999,8924.1125,15816.9855,17921.458000000002,6191.93675,24480.017,17351.64125,10777.13875,9728.1295,5850.0,150.0,0.0,0.0,0.0,0.0,2025,8,91.4408220769046,0,rainy,1,42.42425
2025-09-01,42.42425,74.81575000000001,15083.417250000002,8658.9825,10224.1205,291087.61425,313995.875,16262.15675,9219.95275,15707.75,17874.914,6202.07175,24344.801499999998,17924.8005,10745.085000000001,10014.205,5800.0,150.0,0.0,0.0,0.0,0.0,2025,9,91.4408220769046,0,rainy,1,42.9505
2025-10-01,42.9505,72.59774999999999,14320.004500000001,8335.8915,9819.18475,309853.13625,323717.2965,14831.473250000001,8844.9005,15155.542749999999,17527.01475,5953.85075,23828.806,15993.732999999998,10311.7405,9717.36125,5763.62,150.0,0.0,0.0,0.0,0.0,2025,10,91.4408220769046,0,harvest,1,42.16225
2025-11-01,42.16225,58.10475,14157.75375,8222.56375,9719.50475,297680.03925000003,318841.6235,13940.682999999999,8597.889,15004.365249999999,17483.46675,5640.47325,23537.283,15712.585750000002,10161.143,9546.69275,5725.0,130.0,0.0,0.0,0.0,0.0,2025,11,91.4408220769046,0,harvest,1,40.45725
2025-12-01,40.45725,40.51225,14218.64575,8055.5555,9555.930250000001,282174.54425,300765.54525,13143.09925,8441.28575,14570.07775,17403.398999999998,5728.534,22948.16575,14817.192000000001,10049.795999999998,9373.635,5533.33,120.0,0.0,0.0,0.0,0.0,2025,12,91.4408220769046,0,dry,1,41.97925
2026-01-01,41.97925,34.60525,14339.29075,8345.662,9873.639,295451.872,316412.6015,13865.367499999998,8413.95175,14870.3715,17196.807,5714.74975,23290.50675,15486.177,10137.73275,9371.5285,5596.52,100.0,0.0,0.0,0.0,0.0,2026,1,91.4408220769046,0,dry,1,42.224000000000004
2026-02-01,42.224000000000004,25.72325,13978.45,8430.21925,9932.735,294325.69525,324353.89625,14483.30475,8420.3715,15099.47775,17424.692000000003,5712.1717499999995,23451.48925,15384.42125,10160.6375,9151.35925,5677.25,100.0,0.0,0.0,0.0,0.0,2026,2,91.4408220769046,0,dry,1,44.06375
2026-03-01,44.06375,20.23775,14277.910750000001,8540.4925,10286.6115,309516.72774999996,337122.35625,14256.05925,8818.038250000001,15522.388750000002,18076.7585,6133.519249999999,24420.970250000002,15173.97525,10356.831,9627.937249999999,5773.21,100.0,0.0,0.0,0.0,0.0,2026,3,91.4408220769046,0,dry,1,46.81525
2026-04-01,46.81525,23.471,15536.264749999998,9006.6145,11104.77775,320000.79625,349501.7715,15526.3855,9542.24825,16312.9705,19075.320249999997,6643.84325,25685.10875,16482.677,11359.37025,10633.801,6006.9,100.0,0.0,0.0,0.0,0.0,2026,4,91.4408220769046,0,rainy,1,48.67925
